GeneName	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
2700029M09Rik	1567.33676225259	0.705476881180791	0.15701546671084	4.49304069184468	7.02133618019565e-06	0.000323984512314742
Cat	1704.64297237388	0.61994177117259	0.138109770315526	4.48876114815243	7.16385651443065e-06	0.000329091648591801
Rfc1	1590.7822280094	0.794616873062017	0.177723513727397	4.47108464376215	7.7823886854765e-06	0.000355923758641969
A930005H10Rik	273.232344294753	-0.981022258815921	0.21963332334368	-4.46663668281716	7.94589029040065e-06	0.000361800537628111
Pik3c2b	861.239622559177	0.737788999708068	0.16525564016674	4.4645314312035	8.02441687380377e-06	0.000362185034094479
Rbmxrt	1426.96637455877	0.593128916471602	0.13284676103019	4.46476008802961	8.01585211995848e-06	0.000362185034094479
Cpne5	440.760321712234	1.02436060101418	0.229684890870049	4.45985191770295	8.20163004090398e-06	0.000368574122186015
Cdk2ap1	1245.65560558115	0.762282481159933	0.171010290743686	4.45752403463518	8.29117434618252e-06	0.000370985186329621
Mybl1	122.688357501238	1.62015983507167	0.363688760145655	4.4547976528689	8.3972354822089e-06	0.000374111318724617
Gna13	1698.90705059129	0.690756438407475	0.155446211324069	4.44370070215098	8.84245919515749e-06	0.000392256043953424
Cfp	410.328473039817	-1.13272135992142	0.255496171185936	-4.43341813955047	9.27507334948251e-06	0.000409688710001074
Mrps7	1324.59657383194	0.624693549041597	0.140945207456082	4.43217304310434	9.32880998671245e-06	0.000410308851160255
Bank1	1623.05482144492	-0.777384907277263	0.175542952540744	-4.42845979303458	9.49084065823327e-06	0.000415666648489403
Xrcc1	1369.05822149151	0.72989001930175	0.165137381440077	4.41989580394675	9.87485022402956e-06	0.00043066013466485
Cecr2	553.756156838601	1.11335985011998	0.252204978750249	4.41450385173603	1.01241913595193e-05	0.000439679167613411
Sorl1	1725.58830799304	0.50204311826814	0.113782744835515	4.41229572193831	1.02280281175839e-05	0.000442330119762959
Npc2	673.599949482365	-1.01655071127696	0.231448680304633	-4.39212144108567	1.12249966784884e-05	0.000483423190286901
S1pr4	358.975490040356	-1.13131400277492	0.257689363130952	-4.39022390769002	1.13234003435534e-05	0.000485637618053807
Bptf	2452.10224754629	0.609123207044528	0.139115087190399	4.37855605273679	1.19468215862562e-05	0.000509667863419056
Pik3ip1	83.1042264699706	-1.7689429063356	0.404061119748363	-4.37790923174504	1.19823230273636e-05	0.000509667863419056
Clec4a3	22.7288360236497	-1.72641622557954	0.394594795684899	-4.37516217765364	1.21342229080655e-05	0.000514013639253137
Gm4955	117.213767599306	-1.74267858166896	0.398665425693838	-4.37128095228222	1.23519730080095e-05	0.000521102012288924
Gbp3	282.448838780338	-1.25915977418476	0.289123470437952	-4.35509359471038	1.33010074350777e-05	0.000556596003437099
Rab30	1192.88485667101	0.78242361780608	0.17965548500332	4.35513348112706	1.32985856793236e-05	0.000556596003437099
Zyx	264.435247997738	-1.43426043953028	0.329572892207427	-4.3518762417741	1.34977449509964e-05	0.000562551176667334
Hpse	915.545246999752	0.830567626707091	0.191077293789087	4.3467625599925	1.38161641502012e-05	0.000571215490625916
Rnf121	203.489970239689	1.27060252449571	0.292266707553669	4.34740766449558	1.37756033505612e-05	0.000571215490625916
Chml	68.988311919357	1.47621129117897	0.339766633870621	4.34478004612157	1.39415284248338e-05	0.000574102142625824
Actr8	179.814998910702	-1.12700415603287	0.259661728546741	-4.34027826257037	1.42302400113606e-05	0.00058366571729136
Actb	8463.25455093147	0.652510691109916	0.150793273809402	4.32718698006829	1.51025749982114e-05	0.000616996897950646
Efnb1	441.929849247791	1.14587989052402	0.26588501170203	4.30968215616522	1.63489348432095e-05	0.000660088244294584
Hnrnpab	3310.82620801626	0.446099840204886	0.103509900744868	4.30973111745548	1.63453158051117e-05	0.000660088244294584
Trim34	463.285867616628	-1.32228498606664	0.306727587454194	-4.31094247844304	1.62560192299703e-05	0.000660088244294584
Rnf157	659.844819748021	0.782852831817819	0.1828978519851	4.28027351508533	1.86663763484747e-05	0.000750722435555774
Golm1	34.8164631642828	-1.67259902921045	0.392051225715726	-4.26627675033273	1.98762196562973e-05	0.00079385250854031
Sdhaf2	1201.46548722217	0.652766524431665	0.153022141900078	4.26583052835528	1.9915992079097e-05	0.00079385250854031
Sh2b2	805.191902202156	0.963956893756921	0.22600323735175	4.26523489243928	1.99692000987307e-05	0.00079385250854031
Dpp4	108.811046756494	-1.71617606265353	0.402504678330923	-4.26374190175886	2.01031641424281e-05	0.000796116109487115
Rassf6	643.380966623639	1.06228565526105	0.249473229987393	4.25811480981239	2.06158069869074e-05	0.000813301454262119
Rhbdf1	171.858183908562	-1.30945934077555	0.307600084855879	-4.25701878914979	2.07170950510643e-05	0.000814189712729281
C6	32.6596037355098	-1.67003756521355	0.392725113707411	-4.2524338447522	2.11459694707738e-05	0.000827896744128477
Sgpp2	217.898615249028	-1.414412858112	0.332745248586534	-4.25073795680112	2.13067332992862e-05	0.000831043001439327
Rabl5	565.965407869777	1.02012024879357	0.240456591073335	4.24242997141404	2.21112547721096e-05	0.000859180185430544
Rps12	29781.199327747	-0.408692212800656	0.0964060666051415	-4.23927899137894	2.24238835246209e-05	0.000868064644608546
Gns	1031.52505439378	-0.888521725742252	0.209816144478254	-4.23476338273073	2.28792485368496e-05	0.000882387734615215
Nlrp1a	77.8115001010498	-1.38821086694131	0.328531652558041	-4.2255011233539	2.3840963553197e-05	0.000916060220393474
Rhoh	3478.68689737013	0.563754933374997	0.13372198307445	4.21587326491506	2.48813471501463e-05	0.000947835889506455
Tagln2	1913.6610235602	-0.673449638619841	0.159762613390891	-4.21531436126494	2.49430497238541e-05	0.000947835889506455
Zfp238	180.405003020545	-1.4239048011257	0.337758531912371	-4.2157478393325	2.48951813980049e-05	0.000947835889506455
Anxa5	68.5029559518985	-1.62058956459944	0.384735959851444	-4.21221235786014	2.52881631934914e-05	0.000957430237245155
Bcar3	2162.08881496384	0.517281051884103	0.12284428964803	4.21086770387293	2.54391696315151e-05	0.000959632325953794
Naa40	664.696165300622	0.927899648876959	0.220425623051256	4.20958160867348	2.55844020260765e-05	0.000961601379423734
Akt1s1	241.174898790343	-1.20907071738774	0.287994940246052	-4.19823597023877	2.69002248410918e-05	0.00100739392738234
Akap2	656.157907206309	0.813676819828601	0.194649569803377	4.1802138101334	2.91235133498093e-05	0.00108671709019361
Ccdc88b	1175.02646030688	0.812240782940825	0.194442561371121	4.1772787666099	2.95017375436155e-05	0.0010968703570173
Irf4	253.206741157143	-1.29316870212277	0.309735503158839	-4.17507418082327	2.97888968695109e-05	0.00110357719728769
Peg13	86.5086721835191	-1.68855501817634	0.404762857883525	-4.17171433912109	3.02316493871741e-05	0.00111597974309226
Rnf13	204.598024937852	-1.32465936477602	0.317714845642735	-4.16933417793634	3.05490786469062e-05	0.00112368425941075
Ikbkb	671.364247175417	-0.848245995173773	0.203595572989281	-4.16632828857449	3.09544851434551e-05	0.0011345587178821
Ly6c2	63.6453692892255	-1.68014714515509	0.403662708574198	-4.16225504478639	3.15120103083166e-05	0.00115091215034191
Pou2af1	12081.2851466861	0.527629144007835	0.126945345530461	4.15634887441562	3.23373905098603e-05	0.00117689883207717
Rpl12	31256.6092032705	-0.464391347161811	0.111849350161178	-4.15193603264222	3.29674419762387e-05	0.00119561922900492
Acadl	1483.54972579897	0.684377805705135	0.165139632221242	4.14423719188291	3.40946710186037e-05	0.00123217664212688
LOC100504727	61.5256058426774	-1.64642317908957	0.397790263485789	-4.13892276965796	3.48940380026022e-05	0.00125667169614946
Chsy1	903.66622668656	0.683841563947415	0.165402273568873	4.13441453489251	3.55860648506158e-05	0.00127370121738755
Ier5	2167.13802085186	-0.755627717172203	0.182843203261695	-4.1326541194463	3.58598156211085e-05	0.00127370121738755
Mx1	29.9448114276506	-1.63548954421558	0.395696682225902	-4.13318993481448	3.5776283477021e-05	0.00127370121738755
Tlr1	855.56987691638	-0.687117338878249	0.166214761028937	-4.13391286444545	3.56638735133662e-05	0.00127370121738755
Runx3	311.341448551189	-1.32500541597708	0.320714944706342	-4.13141151619955	3.60542473721644e-05	0.0012762215782147
Add1	1097.95922972693	-0.753016409207017	0.183144365210558	-4.11160020315823	3.92926274053317e-05	0.00138138978524323
Tmem106a	47.4355924358242	-1.63225396105592	0.396943400631243	-4.11205718109991	3.92149137030692e-05	0.00138138978524323
Cdv3	1381.71470615529	0.561530196391623	0.136830199569528	4.10384694430186	4.06336339136512e-05	0.00141888256801182
Ephx1	403.82663209226	-1.37489953004544	0.334966267937554	-4.10459100407613	4.05030809532639e-05	0.00141888256801182
Ccbp2	381.898462798543	-1.23073130315199	0.300568066735062	-4.09468416429223	4.22744271336046e-05	0.00147120699950484
Hspa13	54.603707665999	1.61592575993519	0.394727342704725	4.09377710918795	4.2440230975783e-05	0.00147202089720031
Hes1	122.310049920599	-1.60498011727022	0.39245277387005	-4.08961338569023	4.32092804653411e-05	0.00149368268525005
Mapk8ip3	298.727142133838	-1.09504089717794	0.267869962469542	-4.08795703363886	4.3518872799671e-05	0.001499370230858
B4galnt1	1759.7466988121	-0.695161611858608	0.170115944075888	-4.08639893006442	4.38120210018476e-05	0.00150445531254185
Adamdec1	34.5836549570507	-1.59955806175749	0.391560583524744	-4.08508447749928	4.4060783340831e-05	0.00150798760467162
Fcrl1	3265.5506034391	-0.602510194528456	0.147691655465977	-4.07951412439312	4.51299278816864e-05	0.0015394816322941
Trpm2	39.1783241106308	-1.59289226898214	0.390745054487401	-4.07655132339877	4.57085702274277e-05	0.00155409138773254
Cela1	30.6435669358746	-1.60621118212863	0.394563800925361	-4.07085287185904	4.68413279415949e-05	0.00158738349378467
Man1a	428.729348121615	-1.07793006271528	0.265062877148865	-4.066695699941	4.76844429085575e-05	0.00161067451602239
Lilrb4	19.6587252836252	-1.58910485110117	0.390899246579836	-4.06525432065937	4.79801131095433e-05	0.00161538257035909
B430306N03Rik	35.0267666624034	-1.57808709263907	0.389411223347972	-4.05249514657392	5.06742755864863e-05	0.001695046318647
Il10ra	478.989148073793	-1.04316210834626	0.257408092824551	-4.05256142842906	5.0659916436764e-05	0.001695046318647
Tuba4a	219.517240400764	-1.28665795384096	0.318496226068224	-4.03979026604024	5.3499020650859e-05	0.00178376089499122
Gpr34	18.1376340787428	-1.5762335916671	0.390542019249314	-4.03601536832549	5.4366656413884e-05	0.00180686096686143
A130040M12Rik	2018.51954384687	0.719791823220642	0.178427077058677	4.03409524544267	5.48130830480049e-05	0.00181585905892365
Glipr2	137.064418809803	-1.3669199005489	0.340151707337057	-4.01855957522628	5.85550049973799e-05	0.00193362470176651
9430038I01Rik	563.307428415491	0.794401416499292	0.197807700711604	4.01602876754277	5.91870341432721e-05	0.00194208630128527
Fen1	937.995089124161	0.87565029924033	0.218030489126819	4.01618279510899	5.914838430055e-05	0.00194208630128527
Cbx5	1065.65073357464	0.728479191455662	0.181968753986262	4.00332021568196	6.24596701038194e-05	0.00204298465250974
Plekha1	107.03546427684	-1.53223178928221	0.383446123533907	-3.99595065705943	6.44351549648631e-05	0.00210095192970607
Aff3	311.928178984441	-1.12233630822441	0.281205558418735	-3.99115975706702	6.57509682077868e-05	0.00212249023686501
Glrx3	1551.33692552132	0.664752713117046	0.166547230052012	3.99137657773983	6.56908733796946e-05	0.00212249023686501
Mbd2	2682.51790713059	0.678001263280847	0.169901229400571	3.99056125534173	6.59171213267867e-05	0.00212249023686501
Mpeg1	277.700645673571	-1.1550217804974	0.289304062922631	-3.99241465477203	6.54038755755978e-05	0.00212249023686501
Cep57	603.768517517469	0.93285107616107	0.234039212359547	3.98587513073647	6.72318644698426e-05	0.00215810109055992
Ly86	1113.84601390651	-0.671594811532712	0.16856942652646	-3.98408433469574	6.7740814426656e-05	0.00216770606165299
Mrc1	35.4320287032009	-1.56952509285114	0.394226707606684	-3.98127539957806	6.85464730261725e-05	0.00218671711481024
Cyp4f13	99.297775708819	-1.60337140569083	0.403075649993504	-3.97784238694814	6.95434425405703e-05	0.00220761661602093
Map3k1	161.915908471477	-1.37376867714211	0.345380555776291	-3.97755071664174	6.96287748474095e-05	0.00220761661602093
2810026P18Rik	827.906791037792	0.830332972420666	0.209106948533821	3.97085308853985	7.16157324894488e-05	0.0022628138337253
Traf1	943.371761098708	0.631021089612645	0.158938737695683	3.97021581246511	7.18075597389606e-05	0.0022628138337253
Pnp1	1522.95789043328	0.642657859285428	0.162033250126464	3.96620976734	7.30246000244839e-05	0.00228721898743353
Zfp36l2	1105.05647673822	-0.591884535444871	0.149223767275012	-3.96642268355319	7.29594279887567e-05	0.00228721898743353
Sh3pxd2a	624.522980951567	0.818229907749449	0.20639659740321	3.9643575429249	7.35938794415621e-05	0.00229808561301506
Eif3a	1564.84609151828	0.614647198308766	0.155268623779538	3.95860530831707	7.53886999964986e-05	0.00233999280229372
Tdrd7	33.3434902216925	-1.57440969109164	0.397668772560807	-3.95909812317712	7.5233324586704e-05	0.00233999280229372
Phyhd1	65.2897624401828	-1.60184789211238	0.404723287604651	-3.95788416721186	7.56166094389725e-05	0.00234003974599168
Pik3r4	134.731405795435	-1.35842703928778	0.343390751300619	-3.95592203384231	7.62400246818392e-05	0.00235228923913878
Gimap5	326.923452492205	-0.985898744511519	0.249268431716155	-3.9551688824928	7.64806065740278e-05	0.00235268913556295
Lgals3bp	224.349035112678	-1.59402109384526	0.403207772069592	-3.95334912733313	7.70648636299455e-05	0.00236362739014575
Fbxl8	229.668479560013	-1.05381642294126	0.266642680335203	-3.9521670784905	7.74466346430785e-05	0.00236830892210313
Lair1	22.9249796091372	-1.54899195701365	0.392174558150248	-3.9497512646402	7.82324483881529e-05	0.00238528196619454
Msh6	738.193567523581	0.755900331936938	0.191495314111007	3.94735680842171	7.9018749142019e-05	0.00240216997391738
Arhgef3	416.329865822495	-1.33720191187859	0.339679353764071	-3.93665937320217	8.26237549090318e-05	0.00250439627782919
Hnrnpd	1781.49090959365	0.532756106058832	0.135426025965982	3.93392704436779	8.35691582861287e-05	0.00252564567264744
Dcaf12	2010.59692208808	0.650382475012253	0.165357538979043	3.93318913082445	8.38262290282651e-05	0.00252602887240859
St3gal1	346.830612065117	-1.14800908477218	0.291981638444826	-3.93178520021599	8.43173883797621e-05	0.00253344339038727
Il18	69.1426956661432	-1.57768447063388	0.401488454597812	-3.9295886408846	8.50913052557946e-05	0.00254928617717071
Plin2	38.2750824834906	-1.58293966351063	0.403051519549777	-3.92738790633722	8.58734213986428e-05	0.00256528232247506
Usp7	1582.74539763467	0.589002141923441	0.150175114559225	3.92210216487735	8.77797549703012e-05	0.00261467304718453
Top1	1986.29070326914	0.672985317237211	0.171714676409303	3.9192067405646	8.88408855723203e-05	0.00263867641745834
Dusp10	338.930166284329	1.01031359955098	0.258059244589621	3.91504517173038	9.03872838352775e-05	0.00266926561634694
Grm6	237.290769008163	1.22183770985013	0.312043999976326	3.91559430702988	9.01817841229807e-05	0.00266926561634694
Gmnn	717.453019053212	0.924067578596162	0.23613012627736	3.91338281634909	9.1012077063268e-05	0.00268005934052974
Hhex	467.583339258973	-1.51433378526611	0.38758762034893	-3.90707469940041	9.34202789362517e-05	0.00274315909967357
Klhl25	60.7615827624888	-1.55632006588714	0.398844688366884	-3.90207043312942	9.53733951025322e-05	0.00279257623733647
Uhrf1	533.857126383	1.12291619296691	0.288286399847203	3.8951410595924	9.81415980703538e-05	0.00286551287473214
1700029F09Rik	433.645749968359	0.849350064566882	0.21823325431028	3.89193694265903	9.94470947049468e-05	0.00289545118555023
Ppp1ca	6438.97156695634	0.475123422597296	0.122160778650236	3.88932870146189	0.000100521892105106	0.00291852324943363
Evi5	15.0344015891843	-1.51851491749445	0.390771726407097	-3.88593855409206	0.00010193528972532	0.00295126934061879
Pgpep1	255.573623476065	1.02589183800994	0.264990456052758	3.87142938387822	0.000108199003869985	0.00312386844692785
Tgm2	34.2182432241673	-1.5361679694227	0.396872167249654	-3.87068707807966	0.000108529032569638	0.00312466874830021
Slc25a19	1337.22265764309	0.662455780545118	0.171209307597976	3.86927433934059	0.000109159760888463	0.00313409802373098
Cytip	771.085227116075	-0.977598732127551	0.253114439696499	-3.86227958112447	0.000112333903785146	0.00321629703469048
Gpr177	46.2806770997622	-1.55943496699741	0.404332414265522	-3.85681412614459	0.000114874446271859	0.00327995104051363
Gimap8	260.608776901506	-1.09944141323293	0.285369024101524	-3.85270061000661	0.000116822195930612	0.0033263752538259
Hsd17b11	56.1856221730313	-1.54611686173944	0.401510391961605	-3.85075179296304	0.000117755794523081	0.00334374695656749
Asrgl1	440.919485426684	0.783361851990226	0.203571515165375	3.8480916711449	0.000119041510936208	0.00336984787795575
Sdc3	188.401551760583	-1.53375075668254	0.398635198973339	-3.8475045872332	0.000119327043666003	0.00336984787795575
2810474O19Rik	455.287739844301	0.84908630376143	0.220789664574211	3.84567957652763	0.000120218781026948	0.00338578016538021
Tram1	1364.24480497881	0.586533980304402	0.1527178636023	3.8406376730873	0.000122715127072936	0.00344669443865725
Rasa2	405.115051712086	0.938721191243361	0.244620636876584	3.83745706506752	0.000124314960868156	0.00348216649196004
Cd86	1201.04667031995	0.744748584751671	0.194157216386382	3.83580172095991	0.000125155351758544	0.00349493433700637
Gdi1	1087.43399012631	-0.66502347399714	0.173398607284649	-3.83522961580335	0.000125447043249745	0.00349493433700637
Tsc22d3	801.787519131134	-0.892324038157103	0.233596227978185	-3.81994198228421	0.000133483068258984	0.00370881987506682
Rdx	107.247674352825	-1.54392975625749	0.40474140747469	-3.81460786503303	0.00013639935021383	0.00377968816034892
Myst4	44.1672682168344	-1.54281363659222	0.404738745884839	-3.81187532026202	0.000137916442817911	0.00380134494124248
Pld4	2308.69935297794	-0.615203919863852	0.161368538713448	-3.81241551028919	0.000137615277682457	0.00380134494124248
Serpini1	98.4373541640922	-1.47646316521094	0.387668691000271	-3.80856953240496	0.000139773043899905	0.00384227175997185
Cfl1	14100.3930957335	0.441689963844942	0.116020124400044	3.80701163810141	0.000140656128586594	0.00385462597671219
Gm8995	133.037620869764	-1.49452561542785	0.392628428226495	-3.80646307802682	0.00014096832616072	0.00385462597671219
Tprgl	1232.76560016901	-0.503213332469339	0.132366915526494	-3.80165489592161	0.000143732836664274	0.00391984854818454
Slc30a5	1013.23710808022	0.607395349284375	0.160080294627208	3.79431678770247	0.000148050554106716	0.00402697507170267
Nap1l1	9169.65037420879	0.650329705976696	0.171466426370257	3.79275243406778	0.000148986671486582	0.00404180114563074
